Id,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,rul
asset001,12/07/2018 2:00,2.507697,43.61979,49.4357605,44.921875,623.4954,78.06093,13.80932,15.90712,15.41522,15.05353,44.72669,49.74864,36.61062,2.231265,419.9599,464.3608,465.1754,2.570188,666.2947,399.734,877.2586,534.8676,1093.034,627.8376,751.3441,951.0547,520.3324,1050.258,563.3306,663.8889,1038.542,951.7604,516.2064,355.3382,541.17,881.6535,24.72014,51.30208,31.25,71.35416,32.29166,33.07291412,42.70833,35.87963,35.87963104,41.08796,38.77315,143.8079,52.37268,173.6111,324
asset001,12/07/2018 3:00,2.508681,44.35764,49.00173569,44.96527481,631.5972,79.27965,13.65017,15.91435,15.33565,15.16204,41.44643,47.8495,31.67815,1.987371,420.8204,463.7381,469.3144,2.623,667.3466,399.3039,884.9269,535.813,1091.069,628.0567,752.3212,951.7654,514.1688,1055.636,539.1218,684.7222,1073.438,942.1411,498.3171,352.9487,510.7127,858.4059,31.18083,44.27083,42.70833,74.47916,29.94791603,33.07291412,41.92708,49.76852,42.24537,48.32176,38.19444275,246.2384,53.24074,164.9306,323
asset001,12/07/2018 4:00,2.512616,44.70486,48.65451,44.921875,629.9768,78.97646,13.67911,15.95052,15.29224,15.11863,46.72721,54.13437,34.96643,2.120661,419.8407,461.9637,468.2569,2.612861,667.0453,399.9095,881.6553,534.039,1092.922,628.1196,751.4279,950.9909,517.7625,1050.919,571.5262,675.9259,950.5208,943.0706,520.177,354.558,519.9387,880.872,30.4163,46.875,36.45833,58.85416,32.29166,33.07291,36.71875,59.89583,39.35185,39.0625,38.19444275,226.8519,78.125,194.4444,322
asset001,12/07/2018 5:00,2.504745,44.96527481,48.69791,45.09548569,627.7778,75.61217,13.38252,15.91435,15.06076,15.11863,45.20272,58.50192,38.30822,2.913903,419.9059,461.2222,457.1782,2.461414,665.194,398.6614,880.4999,533.0079,1087.74,626.0224,749.0012,947.4524,528.8589,1048.417,566.998,689.3519,1031.771,956.7746,515.2678,346.7977,519.7101,877.7088,25.33241,49.47916,36.19791,91.40625,31.51041603,31.77083206,44.01041,57.87037,36.16897964,36.74768448,37.61574,212.6736,76.38889,212.963,321
asset001,12/07/2018 6:00,2.50081,45.22569275,48.61111069,45.00867844,627.1991,74.22238,13.34635,16.29051,15.84925,15.35012,44.15456,54.85525,38.72069,2.6232,418.8766,462.9833,461.1413,2.536487,667.1776,399.3725,880.5571,534.9495,1090.009,625.5298,747.1082,948.2988,676.7149,1051.4,756.0953,725,843.2291,1086.968,545.8428,347.4522,517.6235,862.3973,14.65451,51.30208,44.01041,85.9375,31.25,32.8125,42.70833,39.64120483,36.45833,40.21990585,37.32639,205.4398,60.76389,198.206,320
asset001,12/07/2018 7:00,2.502778,45.61632,48.82813,45.22569275,649.8843,78.49033,13.43316,16.39178,15.53096,15.08247,44.01175,53.23418,33.78984,2.604444,420.3167,462.9304,466.555,2.588274,668.838,399.2544,876.3297,536.3492,1091.852,630.3561,749.8535,951.6224,490.4174,1035.167,529.9626,659.2593,950.5208,943.9996,509.8842,350.1064,496.6373,853.0471,39.06293,46.875,40.625,71.61458,31.77083,33.59375,40.88541,35.30092621,35.30092621,36.45833206,36.74768,179.3981,52.37268,201.6782,319
asset001,12/07/2018 8:00,2.510648,46.00694,49.13194,45.1388855,640.7407,76.51288,13.25231,16.16753,15.84925,15.08247,48.33535,52.31093,35.19958,2.250614,421.0083,463.8888,463.3287,2.550476,666.6393,398.9874,881.6711,534.7272,1090.537,628.6602,749.1093,948.3328,520.1862,1060.801,570.3096,704.6296,1086.458,943.3572,533.9251,369.5283,533.8859,854.0982,21.69462,51.82291,42.96875,66.14583,36.71875,35.67708206,40.36458,37.61574,36.45833,38.77315,38.77315,211.2269,57.58102,194.4444,318
asset001,12/07/2018 9:00,2.510648,46.52777,49.47916412,45.35589981,633.6805,72.30201,13.77315,16.13136,15.73351,15.11863,48.48764,53.52536,34.11878,2.797735,419.5968,464.1378,461.7083,2.521985,666.8209,399.4802,880.218,533.8982,1090.478,627.4722,749.4371,948.9319,523.4074,1064.116,559.8795,671.2963,1030.729,959.0056,551.0479,348.1902,508.8938,852.3719,41.62061,50.52083,36.19791,65.10416,34.375,34.89583,41.66666,37.90509,40.79861,42.53472137,39.6412,201.0995,67.99769,214.6991,317
asset001,12/07/2018 10:00,2.512616,46.9184,49.73958206,45.65972137,630.9027,76.42834,13.5272,16.21094,15.65393,15.08247,44.33198,52.0979,37.7662,2.41827,420.3285,462.9994,471.6236,2.645678,664.2021,398.7333,878.8815,532.8409,1089.089,625.2329,747.535,946.827,516.1029,1042.084,604.4651,658.3333,964.0624,961.8392,522.1291,374.4574,546.8694,883.5472,0,66.66666,46.61458,65.10416,44.27083,39.0625,41.66666,49.18982,39.0625,42.24536896,72.33796,188.0787,62.5,230.0347,316
asset001,12/07/2018 11:00,2.508681,46.52777,49.26215,45.96353912,639.5833,59.44883,13.90336,16.39178,15.65393,15.08247,53.2607,50.38834,37.16537,2.666163,421.713,461.9045,466.1685,2.583537,665.7255,400.2388,881.7997,532.6418,1088.903,625.9548,744.7405,945.6417,539.4712,1042.959,579.6094,671.2963,972.3958,944.8792,523.2701,350.5227,512.7644,841.5571,40.70766,54.42708,43.48958,85.15625,40.36458,38.02083206,47.39583,49.18982,99.82639,79.86111,56.42361,182.581,78.125,267.9398,315
asset001,12/07/2018 12:00,2.50081,46.31076,49.56597,45.87673569,646.5278,79.50684,13.77315,16.34115,15.73351,15.11863,42.44305,49.91637,34.50573,1.717916,419.7651,465.3212,466.2535,2.566232,667.2358,398.1171,878.2596,532.4182,1091.863,629.9156,746.6174,952.1747,513.0246,1051.659,556.8092,684.7222,957.8124,959.6416,519.5759,381.199,572.5934,905.9409,101.653,51.30208,41.66666,92.44791,35.15625,35.41666412,47.39583,41.08796,39.0625,41.66667,42.24537,208.912,64.81481,201.0995,314
asset001,12/07/2018 13:00,2.50081,46.52777481,49.56597,45.74652481,636.1111,78.07952,13.43316,16.16753,15.49479,15.11863,43.97741,52.77701,32.85825,1.763176,420.4096,464.067,463.62,2.569749,665.0326,401.3719,876.7817,531.8494,1089.338,626.4717,749.7092,947.3715,500.2506,1035.97,544.6538,662.963,969.2708,962.1531,507.6976,374.7451,547.7208,864.3029,62.27244,51.04166,46.61458,62.76041,35.41666,37.5,40.88541,39.6412,38.77314758,42.24537,41.08796,187.7894,53.81944,205.1505,313
asset001,12/07/2018 14:00,2.50081,46.74478912,49.52257,45.44270706,639.0046,76.68662,13.34635,16.21094,15.33565,15.05353,45.06722,56.40767,35.47404,1.903298,421.2742,464.717,469.6788,2.608641,665.8359,400.3908,879.7953,533.6675,1088.582,626.9429,750.3607,952.1636,556.6902,1050.232,576.6949,680.0926,1010.417,930.9824,534.2126,335.9886,487.9968,840.2518,58.81413,57.29166,39.58333,79.42708,37.76041,36.97916412,45.3125,41.08796,39.35185242,40.79861069,43.11343,147.8588,53.24074,206.0185,312
asset001,12/07/2018 15:00,2.508681,46.48438,49.86979,44.921875,629.1666,82.40717,13.25231,16.21094,15.84925,15.05353,44.74312,54.40139,36.46413,1.775174,420.0076,465.3044,460.5094,2.528422,665.1388,398.3178,878.9184,534.3615,1086.239,627.7843,747.3717,946.4563,520.3057,1037.044,557.6683,704.6296,1003.125,958.6442,539.8715,365.9938,516.5066,860.1086,74.5201,54.42708,45.3125,86.19791,37.5,38.28125,47.39583,41.95602,40.50926,45.42824,43.40278,190.9722,57.87037,207.1759,311
asset001,12/07/2018 16:00,2.514583,46.39757,49.95659637,44.27083206,643.287,79.47204,13.31742,16.16753,15.73351,15.01013,47.50239,57.11672,36.85679,1.655476,419.8762,462.5069,464.9326,2.560525,663.4495,399.1051,874.7695,532.0972,1091.9,628.024,745.6956,947.8995,539.0068,1049.518,538.692,693.0555,1057.292,929.4091,503.6132,379.2832,550.8541,873.193,40.018,42.70833,39.0625,94.27083,34.11458,36.71875,52.08333,43.11343,39.6412,46.2963,43.11343,270.544,60.77322326,195.6019,310
asset001,12/07/2018 17:00,2.510648,45.96354,49.9566,43.7066,639.6991,77.68693,13.38252,16.2037,15.65393,15.05353,44.77959,52.68582,33.39841,1.823708,419.4226,460.2144,438.2568,2.267845,665.6451,398.0626,878.7751,533.446,1089.035,628.4474,753.1461,950.5095,534.8978,1057.888,569.1469,674.537,932.8124,955.2529,520.1729,384.5698,565.394,874.2252,68.66199,49.47916,40.88541,99.47916,34.375,36.71875,52.08333,40.21991,39.35185,46.875,40.79861,183.4491,61.34259,208.6227,309
asset001,12/07/2018 18:00,2.507697,45.57291,49.86979,43.14236069,649.537,74.84139,13.31742,16.2037,15.65393,15.11863,49.97853,59.35885,36.56911,2.140545,419.3516,463.0059,462.4924,2.539772,667.4102,399.9339,880.3976,533.6862,1094.599,628.6649,750.7283,950.7761,519.9771,1041.425,538.8349,659.7222,1052.083,961.2745,538.7227,374.1925,555.3871,880.294,74.46645,57.29166,39.32291,73.17708,38.80208,37.76041,44.01041,44.84954,38.77315,40.79861,52.08333,259.2592,62.78935,209.7801,308
asset001,12/07/2018 19:00,2.499826,45.00868,49.95659637,43.66319,641.4352,71.75869,13.31742,16.16753,15.84925,15.12587,52.52064,54.68507,37.04092,2.248503,396.2611,434.3597,409.0087,1.985543,665.5545,400.3199,878.3821,531.73,1093.743,629.2445,752.9724,954.1202,486.1546,1051.891,559.6127,655.0926,970.8333,940.0013,519.2277,386.9916,556.7551,871.8923,43.84408,53.90625,39.32291,90.36458,34.89583,35.67708,47.13541,38.19444,37.61574173,50.63657,47.45370483,209.7801,56.71296,202.5463,307
asset001,12/07/2018 20:00,2.499826,44.92188,49.52256775,43.83680344,632.1759,75.11662,13.41146,16.21094,15.69734,14.97396,44.34202,55.51866,37.99131,2.091785,421.2621,462.8408,457.1009,2.465691,666.5723,397.7703,879.1803,526.5746,1094.652,628.7537,704.0743,920.9167,572.6229,1060.73,548.3891,711.574,1154.688,951.0823,477.474,304.6994,494.6557,875.6218,79.76292,55.72916,36.71875,75.26041,34.375,33.85416412,41.66666,44.56018,37.32638931,46.00694,39.35185,220.1968,55.55556,182.581,306
asset001,12/07/2018 21:00,2.508681,45.09549,49.08853912,43.79339981,644.7916,72.83191,13.34635,16.16753,15.49479,15.08247,46.01685,58.21345,37.96444,2.099618,419.9904,462.0858,463.2026,2.54984,667.0267,399.5587,883.0406,534.9045,1089.158,627.2097,748.6911,950.378,489.6991,1050.484,543.6301,666.6666,1023.958,943.7921,526.4399,375.9868,554.0311,868.9545,54.44043,53.38541,37.5,89.58333,34.11458206,33.59375,44.53125,57.87037,37.90509415,38.77314758,38.19444,215.5671,64.81481,204.2824,305
asset001,12/07/2018 22:00,2.514583,44.70486,49.21875,43.88020706,631.4814,78.15155,13.49826,16.2037,15.56713,15.11863,46.44605,54.22731,35.33467,2.091913,420.6864,464.7755,470.1162,2.627153,666.6616,399.0572,881.2147,533.3324,1089.846,628.0692,750.1826,950.4271,509.6922,1046.871,572.4001,693.9814,1046.354,903.4644,514.9407,378.0878,545.1975,853.7039,43.17164,45.3125,38.02083,76.04166,30.98958,33.59375,42.70833,35.01157379,35.30092621,39.35185242,40.50925827,147.8588,53.53009,191.5509,304
asset001,12/07/2018 23:00,2.512616,44.09722,49.21875,44.01041412,636.8055,74.28971,13.34635,16.1603,15.65393,15.08247,44.3903,52.67313,35.12581,1.826173,421.5276,466.9607,454.3635,2.441124,664.5388,398.795,882.6813,534.2721,1090.926,627.4869,747.0775,949.9905,509.7059,1047.516,573.1725,685.6481,977.6041,967.649,526.4031,381.9496,550.621,877.008,55.71725,48.17708,40.625,85.15625,31.77083206,33.59375,45.3125,36.45833,35.30093,41.08796,40.79861,267.9398,52.6620369,178.2407,303
asset001,13/07/2018 0:00,2.508681,44.22743,49.21875,44.140625,647.1064,74.16707,13.34635,16.23987,15.56713,15.05353,45.02248,54.73473,39.65735,2.159702,421.0509,465.6232,457.8297,2.488955,666.758,399.8941,881.8221,533.7153,1092.543,627.2286,753.684,953.7944,533.4504,1055.79,595.1685,661.574,982.8124,967.0754,516.7634,356.4635,524.159,866.5219,76.19121,53.38541,39.0625,57.8125,34.11458206,33.85416412,38.02083,35.30092621,35.87963,37.90509415,40.21991,211.8056,51.21528,195.8912,302
asset001,13/07/2018 1:00,2.497859,44.70486,49.26214981,44.3576355,635.9954,65.78005,13.28848,16.12413,15.61777,15.16204,49.18436,54.05642,34.75937,2.788128,420.6741,465.7247,463.0669,2.572841,662.106,398.1804,877.6844,531.9522,1088.663,625.5486,746.6179,944.7415,507.1837,1039.371,539.2842,672.2222,1025.521,960.3293,511.9315,387.1286,563.6566,877.0566,46.57975,46.875,34.89583,103.3854,32.55208,33.07291,47.13541,41.95602,36.16897964,40.79861,52.37268,222.8009,53.81944,196.7593,301
asset001,13/07/2018 2:00,2.441782,44.57465,49.34895706,44.79166412,623.3796,67.64811,13.83102,16.16753,15.76968,15.05353,49.01033,49.41748,32.1179,1.374167,421.0992,461.944,463.3795,2.525889,665.0144,398.4229,877.8552,534.1981,1089.313,626.1206,752.1212,952.0479,535.2957,1051.8,571.652,685.6481,971.8749,917.9409,499.5083,364.3324,521.2404,848.6331,54.63484,62.76041,45.3125,94.01041,40.10416,35.41666,46.61458,41.66667,53.53009,46.875,59.31713,195.8912,59.89583,258.1018,300
asset001,13/07/2018 3:00,2.479167,44.70486069,49.43576,45.1388855,626.7361,76.67182,13.78038,16.21094,15.49479,15.11863,44.78658,48.67264,31.27534,1.290998,420.7496,460.3752,463.8494,2.550809,665.8368,399.073,881.3839,532.9793,1088.056,628.4976,750.0034,950.2813,534.5596,1045.686,581.2668,687.5,1007.812,952.8078,499.742,344.8078,531.0377,880.8817,27.7772,44.79166,39.58333,71.875,31.51042,33.59375,42.96875,35.30093,41.66667,55.55556,39.0625,139.4676,47.74306,220.4861,299
asset001,13/07/2018 4:00,2.479167,45.18229,49.34896,45.09549,641.4352,75.80817,13.79485,16.21094,15.42245,15.08247,43.32597,49.12657,32.81814,1.338071,420.9368,461.491,456.6916,2.478558,665.4974,399.2844,882.0646,534.0004,1089.871,628.4516,749.5802,951.3425,511.9128,1045.415,547.0478,685.1852,1075,949.5438,508.9337,348.0865,507.5808,849.6047,54.50952,52.08333,42.96875,71.35416,33.07291,33.85416412,39.58333,41.0879631,44.8495369,37.61574173,36.45833,213.831,49.18981552,175.3472,298
asset001,13/07/2018 5:00,2.476215,45.65972,49.00173569,45.00867844,641.8982,71.63177,14.0842,16.42795,16.02286,15.16204,42.99009,48.21622,32.39306,1.442705,421.6955,463.923,460.9463,2.53131,665.5628,400.2699,882.9241,535.4802,1091.49,630.1789,753.5084,950.6527,511.0314,1051.668,569.9381,660.6481,956.2499,963.4002,538.6432,340.9556,513.6343,842.9679,24.02564,50.78125,42.70833,64.32291,33.59375,34.375,40.88541,36.16897964,39.35185,41.95602,38.19444,152.1991,49.76852,210.0694,297
asset001,13/07/2018 6:00,2.474248,45.87674,48.828125,44.921875,637.7314,74.37232,14.19271,16.38455,15.37182,15.08247,46.20368,50.39889,33.6315,1.409718,419.4137,466.2346,470.5167,2.61102,667.0532,398.1642,878.7798,535.5311,1092.234,628.5935,748.5699,950.5065,587.4944,1044.297,598.0566,675.9259,926.5624,1038.88,563.0121,368.9616,539.7182,856.6863,27.7966,52.08333,34.11458,52.08333,33.07291,33.07291412,37.5,37.90509,35.30093,39.6412,38.77314758,184.0278,62.21065,226.8519,296
asset001,13/07/2018 7:00,2.466377,46.18055,49.26215,44.92188,632.2916,69.75114,14.39525,16.39178,15.73351,15.08247,52.29064,53.79535,36.62928,1.361035,420.2811,463.1894,454.3064,2.46849,663.4985,401.2603,883.0859,537.0586,1097.988,633.1213,744.8051,960.3419,380.7722,999.5038,529.9836,573.6111,896.3541,901.5853,509.738,340.148,495.9124,847.5474,12.78469,58.85416,37.5,53.64583,37.5,36.19791,39.0625,40.50926,39.35185,45.42824,41.66667,246.2384,63.94676,211.5162,295
asset001,13/07/2018 8:00,2.46441,46.44097,49.52257,44.87847137,626.6204,76.41232,14.19271,16.13136,15.53096,15.01013,45.73042,51.96511,32.2818,1.322333,421.5201,464.6773,466.1694,2.587433,664.5635,398.9455,883.6496,534.0421,1088.494,626.511,746.9343,949.0303,525.9345,1052.208,572.5283,681.0185,1084.375,982.428,544.3455,357.3219,509.6119,873.7267,42.54498,44.79166,34.11458,68.75,32.29166,34.11458206,43.22916,40.50926,39.07183395,42.24537,36.74768,205.7292,58.15972,195.3125,294
asset001,13/07/2018 9:00,2.507697,46.70139,50,44.66146,636.1111,74.46005,14.53993,16.0735,15.53096,15.19821,50.07616,51.0365,19.47678,1.591545,420.1136,461.1962,461.4288,2.51326,663.5067,399.4971,881.7366,534.2178,1086.138,625.3481,746.8818,946.0843,527.9102,1041.748,556.5275,691.6666,1034.375,966.5306,516.5109,366.5542,529.8358,868.4005,23.92534,52.08333,38.80208,67.96875,33.07291412,35.67708206,44.27083,39.6412,39.35185242,42.24537,43.98148,168.9815,56.13426,235.8218,293
asset001,13/07/2018 10:00,2.495891,47.04861,50.34722137,44.87847,646.7593,74.50317,14.64844,16.16753,15.76968,15.08247,47.11858,49.77286,36.14037,20.90062,420.9061,462.2284,472.1416,2.628741,665.2434,399.7786,878.5529,533.428,1086.167,629.4448,746.2815,947.8634,477.1348,135.5951,551.121,649.074,959.3749,950.8813,536.1747,375.4522,547.6132,876.8464,28.61304,59.11458,45.57291,66.40625,39.58333,37.76041,41.40625,42.24537,41.95602,53.24074,41.66666794,202.8356,60.76389,235.8218,292
asset001,13/07/2018 11:00,2.50081,46.9184,50.39062119,45.22569275,640.2778,73.24277,14.49653,16.24711,15.84925,15.11863,49.24465,50.1101,36.59381,18.2693,421.5008,462.8904,470.3702,2.650465,663.4034,400.0433,875.3291,531.3167,1090.543,624.5409,738.4174,936.7799,514.7263,941.4485,582.8748,606.0185,996.8749,952.4729,525.8162,343.2713,504.2543,850.607,59.24242,66.92708,35.41666,69.01041,43.48958,36.97916412,43.48958,40.50925827,53.53009,51.21528,48.03241,159.4329,61.9213,238.7153,291
asset001,13/07/2018 12:00,2.515567,46.9618,50.43402,45.22569275,636.3426,81.3745,14.53993,16.21094,15.37182,15.06076,44.3171,52.45799,36.97596,20.13219,419.7621,462.0594,448.5003,2.392956,664.6296,398.7628,879.5398,532.5843,1086.849,624.5724,744.3797,939.6274,511.887,1052.802,534.8016,668.5185,993.2291,938.8441,523.3931,367.0841,521.462,858.683,56.73367,64.32291,43.22916,80.72916,40.88541,37.76041,45.83333,47.4537,47.74306,48.32176,43.40277863,192.1296,71.18056,259.5486,290
asset001,13/07/2018 13:00,2.508681,46.70139,50.34722,44.57465,626.5046,80.87665,14.53993,16.2037,15.74074,15.08247,45.55103,55.40395,33.58274,18.10175,418.4013,463.7217,463.4488,2.531262,664.8926,399.1251,879.6103,532.7827,1088.914,628.3681,748.3229,958.6837,532.6976,1053.551,560.4421,674.537,987.4999,924.6254,514.5204,364.8043,545.513,878.3011,56.10956,57.03125,44.27083,76.5625,37.5,38.28125,45.57291,41.66667,43.98148,50.34722,43.40278,248.8426,84.49074,263.0208,289
asset001,13/07/2018 14:00,2.498843,46.52777,50.0868,44.57464981,638.4259,79.77589,14.5761,16.24711,16.03009,15.16204,44.64618,53.76086,34.3828,17.79883,420.7513,463.7679,460.0724,2.507481,665.2311,399.4031,879.5586,533.9318,1096.626,631.1642,751.3799,949.967,540.4797,1057.157,542.522,691.6666,996.8749,920.9513,522.4243,362.2653,522.3792,865.8319,49.09697,54.42708,45.57291,71.35416,35.41666,36.71875,41.66666,46.875,41.66667,48.03241,45.42824,230.0347,69.15509,221.9329,288
asset001,13/07/2018 15:00,2.497859,46.18055,50.21701,44.66145706,630.5555,80.73444,14.60503,16.21094,15.65393,15.08247,47.12913,56.81561,38.7612,14.00368,419.0214,461.6722,466.0533,2.562901,662.7556,399.1395,877.0417,531.3653,1085.489,626.7958,748.8405,945.7512,530.4006,1094.336,560.8696,685.6481,1022.917,949.1274,521.6461,367.1155,536.1863,860.9616,71.86922,47.39583,40.625,94.01041,34.89583,37.5,49.47916,44.56018,43.98148,53.81944,43.98147964,294.8495,90.27778,236.9792,287
asset001,13/07/2018 16:00,2.508681,46.44097,50.43402,45.00867844,650,80.22983,14.71354,16.21094,15.73351,15.08247,48.47414,58.38141,41.73227,11.8335,420.3259,461.5181,463.8903,2.568463,667.4666,400.0572,881.6567,535.725,1093.996,633.7401,752.2496,950.6198,524.783,872.5681,555.2299,666.6666,982.2916,1002.578,517.6359,349.2574,525.0867,858.1667,55.55654,49.21875,44.53125,105.4687,36.45833,38.28125,55.72916,43.11343,52.6620369,62.78935,43.11343,217.0139,66.84028,241.3194,286
asset001,13/07/2018 17:00,2.514583,45.83333,49.9566,44.79166412,630.9028,75.53014,14.71354,16.1603,15.53096,15.11863,52.70801,54.79443,35.72103,13.78047,419.6703,462.4064,462.2462,2.524402,664.0966,398.8663,881.6263,532.7748,1088.63,626.2191,749.137,949.9773,512.5991,881.5284,557.8989,672.2222,1039.063,964.2415,494.9642,350.5897,544.5811,867.3313,93.64002,52.08333,36.45833,53.64583,34.89583,33.07291412,37.5,46.00694,35.30093,46.00694,49.76852,239.8727,59.31713,202.5463,285
asset001,13/07/2018 18:00,2.510648,45.18229,49.73958,44.7482605,632.8704,72.70046,14.50376,16.75347,15.89265,15.43692,54.39518,53.38038,31.94003,9.176264,422.3458,464.4305,463.7722,2.552269,672.7976,398.877,880.5287,536.9449,1096.673,631.2477,754.0557,951.2842,518.0632,908.2313,579.4744,678.7037,990.1041,921.6805,511.5896,348.6002,500.1019,863.1656,31.96588,46.09375,35.15625,73.4375,32.8125,33.07291,43.48958,48.90046,42.24537,62.78935,53.53009,287.037,69.7338,292.8241,284
asset001,13/07/2018 19:00,2.495891,44.31424,49.26215,43.83680344,634.7222,71.81504,14.5761,16.6522,15.98669,15.38628,49.77269,54.97111,37.49588,12.91168,420.4251,463.2701,464.7291,2.572729,665.822,400.1979,880.0859,532.002,1086.45,626.8281,747.4977,950.281,527.3634,889.1567,551.7103,724.074,1076.563,957.7558,518.4604,366.037,531.0187,867.4768,29.38398,43.48958,34.375,65.10416,30.20833,31.51042,41.40625,41.08796,49.47917,63.94676,46.00694,282.4074,70.8912,263.8889,283
asset001,13/07/2018 20:00,2.50081,43.8368,49.13194,43.83680344,638.5417,79.52784,14.67737,16.16753,15.81308,15.16204,47.87856,55.51624,35.83392,13.74169,420.9571,460.1336,463.9772,2.550625,664.3605,400.3175,882.1158,533.6385,1089.259,625.6388,749.3941,947.8668,568.4988,890.4581,555.208,679.1666,1067.708,971.883,517.9594,377.5024,537.4213,872.6404,14.80213,79.42708,33.85416,62.5,36.97916,31.77083206,37.5,47.74306,42.24537,44.56018,43.40278,233.5069,67.12963,194.4444,282
